CREW_INDICATOR,CREW_ID,BID_PERIOD,BASE,TRANSACTION_CODE,PAIRING_NO,PAIRING_DATE,TO_DATE,PAIRING_POSITION,PRIOR_TXN_CODE,LINE_TYPE,CREW_TYPE,NEW_DATA,MESSAGE_ID,FROM_TIME,TO_TIME,CREDIT,FILL,UPDATED_BY,UPDATE_DATE,UPDATE_TIME,update_dt
FA,18358,2024-10,HNL,TTA,H7112,2024-10-31,2024-11-01,FA,NA,B,P,NA,538976288,12:21:00,17:52:00,11:04:00,NA,8407,2024-09-28,14:33:25,2024-09-28 14:33:25
FA,18358,2024-10,HNL,TSD,H7112,2024-10-31,2024-11-01,FA,NA,B,C,NA,538976288,12:21:00,17:52:00,11:04:00,NA,77777,2024-09-28,20:20:55,2024-09-28 20:20:55
FA,18507,2024-10,LAX,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:21,2024-09-19 10:02:21
FA,18507,2024-10,LAX,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,6319,2024-10-26,05:47:45,2024-10-26 05:47:45
FA,18707,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,18707,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,01:42:19,2024-09-28 01:42:19
FA,18752,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,18752,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,22:15:12,2024-09-28 22:15:12
FA,18752,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22510,2024-10-28,06:39:52,2024-10-28 06:39:52
FA,18773,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,18773,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,15600,2024-09-23,15:31:16,2024-09-23 15:31:16
FA,18773,2024-10,HNL,SOP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:58:00,04:15:00,NA,15600,2024-09-23,15:31:16,2024-09-23 15:31:16
FA,18978,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,18978,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-24,18:55:16,2024-10-24 18:55:16
FA,18978,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-30,16:30:39,2024-10-30 16:30:39
FA,18978,2024-10,HNL,FLS,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:59:00,04:15:00,NA,7453,2024-10-30,16:30:39,2024-10-30 16:30:39
FA,18995,2024-10,LAX,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:21,2024-09-19 10:02:21
FA,18995,2024-10,LAX,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,19260,2024-10-20,16:07:18,2024-10-20 16:07:18
FA,18995,2024-10,LAX,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,19260,2024-10-20,16:07:18,2024-10-20 16:07:18
FA,19000,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19080,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19080,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:32:35,2024-09-28 04:32:35
FA,19080,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-29,13:47:00,2024-10-29 13:47:00
FA,19174,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19174,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-25,20:48:05,2024-10-25 20:48:05
FA,19174,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-29,13:47:00,2024-10-29 13:47:00
FA,19314,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19314,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,19260,2024-10-21,21:23:42,2024-10-21 21:23:42
FA,19314,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-21,21:23:42,2024-10-21 21:23:42
FA,19314,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-29,13:47:00,2024-10-29 13:47:00
FA,19389,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19389,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,00:53:10,2024-09-28 00:53:10
FA,19389,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,06:00:00,18:00:00,00:00:00,NA,7453,2024-10-27,22:19:35,2024-10-27 22:19:35
FA,19389,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-29,10:29:40,2024-10-29 10:29:40
FA,19389,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,10:26:44,2024-10-30 10:26:44
FA,19389,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-30,10:26:44,2024-10-30 10:26:44
FA,19389,2024-10,HNL,SOP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:50:00,04:15:00,NA,6319,2024-10-30,10:26:44,2024-10-30 10:26:44
FA,19487,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19487,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-24,18:42:21,2024-10-24 18:42:21
FA,19487,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,7453,2024-10-24,18:42:21,2024-10-24 18:42:21
FA,19487,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,6319,2024-10-25,05:29:53,2024-10-25 05:29:53
FA,19487,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,18303,2024-10-27,15:14:02,2024-10-27 15:14:02
FA,19487,2024-10,HNL,ADV,NA,2024-10-31,NA,FA,NA,R,C,NA,538976288,00:00:00,00:00:00,00:00:00,NA,7453,2024-10-27,15:16:25,2024-10-27 15:16:25
FA,19487,2024-10,HNL,TBS,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:00:00,00:00:00,00:00:00,NA,22766,2024-10-30,23:34:58,2024-10-30 23:34:58
FA,19487,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,05:29:00,00:00:00,NA,22766,2024-10-30,23:35:32,2024-10-30 23:35:32
FA,19487,2024-10,HNL,ASN,H7015,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,05:30:00,14:02:00,05:26:00,NA,22766,2024-10-30,23:35:32,2024-10-30 23:35:32
FA,19487,2024-10,HNL,FLP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,05:30:00,14:02:00,02:50:00,NA,22766,2024-10-31,00:28:29,2024-10-31 00:28:29
FA,19487,2024-10,HNL,FLP,H7015,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,05:30:00,14:02:00,05:26:00,NA,22766,2024-10-31,00:28:29,2024-10-31 00:28:29
FA,19487,2024-10,HNL,ADV,H7015,2024-10-31,NA,FA,NA,R,C,NA,538976288,00:00:00,00:00:00,00:00:00,NA,22766,2024-10-31,00:28:29,2024-10-31 00:28:29
FA,19487,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,19487,2024-10-31,01:07:07,2024-10-31 01:07:07
FA,19487,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,19487,2024-10-31,10:22:13,2024-10-31 10:22:13
FA,19487,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,19487,2024-10-31,10:49:26,2024-10-31 10:49:26
FA,19487,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,19487,2024-10-31,10:51:29,2024-10-31 10:51:29
FA,19487,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,19487,2024-10-31,17:35:21,2024-10-31 17:35:21
FA,19503,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19503,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,7453,2024-10-05,16:12:10,2024-10-05 16:12:10
FA,19503,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-05,16:12:10,2024-10-05 16:12:10
FA,19503,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-30,10:23:43,2024-10-30 10:23:43
FA,19503,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,10:23:43,2024-10-30 10:23:43
FA,19503,2024-10,HNL,SOP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:50:00,04:15:00,NA,6319,2024-10-30,10:23:43,2024-10-30 10:23:43
FA,19515,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19515,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,04:33:36,2024-09-28 04:33:36
FA,19515,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,06:00:00,18:00:00,00:00:00,NA,23428,2024-10-28,13:32:14,2024-10-28 13:32:14
FA,19515,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,06:00:00,18:00:00,00:00:00,NA,88888,2024-10-29,13:47:00,2024-10-29 13:47:00
FA,19638,2024-10,LAX,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:21,2024-09-19 10:02:21
FA,19638,2024-10,LAX,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,22766,2024-09-28,00:09:44,2024-09-28 00:09:44
FA,19644,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19644,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,00:31:45,2024-09-28 00:31:45
FA,19644,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22243,2024-10-30,04:18:06,2024-10-30 04:18:06
FA,19647,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19647,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,7453,2024-10-20,17:10:16,2024-10-20 17:10:16
FA,19647,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-20,17:10:16,2024-10-20 17:10:16
FA,19647,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,10:12:21,2024-10-30 10:12:21
FA,19647,2024-10,HNL,2SK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:58:00,04:15:00,NA,6319,2024-10-30,10:12:21,2024-10-30 10:12:21
FA,19650,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19650,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-24,21:12:55,2024-10-24 21:12:55
FA,19650,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,7453,2024-10-24,21:12:55,2024-10-24 21:12:55
FA,19650,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-29,13:47:00,2024-10-29 13:47:00
FA,19669,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19669,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,6319,2024-10-14,10:30:16,2024-10-14 10:30:16
FA,19669,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-14,10:30:35,2024-10-14 10:30:35
FA,19669,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,18303,2024-10-15,16:59:24,2024-10-15 16:59:24
FA,19669,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,18303,2024-10-15,17:15:25,2024-10-15 17:15:25
FA,19669,2024-10,HNL,FLS,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:00:00,04:15:00,NA,18303,2024-10-15,17:15:25,2024-10-15 17:15:25
FA,19678,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19678,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,02:09:09,2024-09-28 02:09:09
FA,19678,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-30,10:25:16,2024-10-30 10:25:16
FA,19678,2024-10,HNL,2SK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:58:00,04:15:00,NA,6319,2024-10-30,10:25:16,2024-10-30 10:25:16
FA,19678,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,10:25:16,2024-10-30 10:25:16
FA,19697,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19697,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-04,22:29:37,2024-10-04 22:29:37
FA,19697,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-29,13:47:00,2024-10-29 13:47:00
FA,19747,2024-10,LAX,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:21,2024-09-19 10:02:21
FA,19747,2024-10,LAX,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,22766,2024-09-28,00:48:43,2024-09-28 00:48:43
FA,19747,2024-10,LAX,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,19747,2024-10-31,01:42:06,2024-10-31 01:42:06
FA,19747,2024-10,LAX,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,19747,2024-10-31,18:17:42,2024-10-31 18:17:42
FA,19747,2024-10,LAX,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,19747,2024-10-31,20:12:08,2024-10-31 20:12:08
FA,19747,2024-10,LAX,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,19747,2024-10-31,23:11:58,2024-10-31 23:11:58
FA,19747,2024-10,LAX,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,19747,2024-10-31,23:54:19,2024-10-31 23:54:19
FA,19835,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19835,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-21,08:55:22,2024-09-21 08:55:22
FA,19835,2024-10,HNL,VCB,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,04:10:00,NA,8407,2024-09-21,08:55:22,2024-09-21 08:55:22
FA,19835,2024-10,HNL,SNO,VCB,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,19835,2024-10-02,18:01:53,2024-10-02 18:01:53
FA,19887,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19887,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:46:56,2024-09-28 04:46:56
FA,19887,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,04:00:00,14:00:00,00:00:00,NA,88888,2024-10-29,13:47:00,2024-10-29 13:47:00
FA,19887,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,04:00:00,14:00:00,00:00:00,NA,15099,2024-10-30,13:06:44,2024-10-30 13:06:44
FA,19912,2024-10,LAX,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:21,2024-09-19 10:02:21
FA,19912,2024-10,LAX,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,19260,2024-10-22,21:22:41,2024-10-22 21:22:41
FA,19912,2024-10,LAX,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,19260,2024-10-22,21:22:41,2024-10-22 21:22:41
FA,19912,2024-10,LAX,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,19912,2024-10-31,01:36:18,2024-10-31 01:36:18
FA,19912,2024-10,LAX,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,19912,2024-10-31,03:10:35,2024-10-31 03:10:35
FA,19912,2024-10,LAX,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,19912,2024-10-31,06:49:57,2024-10-31 06:49:57
FA,19914,2024-10,LAX,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:21,2024-09-19 10:02:21
FA,19914,2024-10,LAX,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,7453,2024-10-11,22:05:36,2024-10-11 22:05:36
FA,19914,2024-10,LAX,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,7453,2024-10-11,22:06:03,2024-10-11 22:06:03
FA,19960,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,19960,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,01:48:41,2024-09-28 01:48:41
FA,19960,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,12:00:00,00:00:00,NA,7453,2024-10-23,22:28:46,2024-10-23 22:28:46
FA,19960,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-23,22:28:46,2024-10-23 22:28:46
FA,19963,2024-10,LAX,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:21,2024-09-19 10:02:21
FA,19963,2024-10,LAX,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,7453,2024-10-24,17:44:35,2024-10-24 17:44:35
FA,19963,2024-10,LAX,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,19963,2024-10-31,17:42:36,2024-10-31 17:42:36
FA,19963,2024-10,LAX,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,19963,2024-10-31,19:25:44,2024-10-31 19:25:44
FA,20004,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,20004,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,00:43:31,2024-09-28 00:43:31
FA,20004,2024-10,HNL,FLP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:00:00,02:50:00,NA,7453,2024-10-24,14:46:55,2024-10-24 14:46:55
FA,20004,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-24,14:46:55,2024-10-24 14:46:55
FA,20153,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,20153,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:43:51,2024-09-28 04:43:51
FA,20153,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-29,13:48:00,2024-10-29 13:48:00
FA,20218,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,20218,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,16888,2024-09-25,12:31:57,2024-09-25 12:31:57
FA,20218,2024-10,HNL,RSV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,16888,2024-09-25,12:31:57,2024-09-25 12:31:57
